SquareFootage,NumBathrooms,NumBedrooms,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Price
810.55,1.0,3,64.28,4.68,19.0,3.55,89.87,0.79,2.73,6.57,5.21,189418.2463
1406.02,2.28761671,2,54.95,6.71,10.78,43.94,92.81,1.72,5.51,7.75,7.31,329972.2498
1300.81,3.175703887,4,3.26,9.01,121.61,23.36,90.91,1.75,5.51,10.0,10.0,687739.1966
550.0,2.733007971,3,8.16,7.55,109.32,17.29,99.9,1.99,4.28,5.67,5.6,202260.9904
550.0,1.21416602,3,42.32,5.87,1.42,12.24,93.81,1.09,1.99,8.4,7.29,138399.473
2157.15,1.012467163,3,8.59,5.32,4.12,2.39,87.44,0.82,3.78,4.62,4.21,448803.6599
796.96,1.765963718,1,35.29,7.04,50.9,2.72,88.22,0.94,1.52,3.06,2.04,214878.8232
550.0,1.0,2,52.16,5.43,29.55,4.55,91.26,1.58,0.65,8.09,4.62,212778.75
895.52,3.5835609,4,38.5,8.74,50.65,3.98,95.16,1.85,6.51,7.37,7.98,652902.385
764.78,2.910474203,2,55.28,5.93,6.86,15.07,93.93,1.27,4.21,5.89,2.04,191146.8081
1313.22,3.657003281,3,18.87,8.23,57.42,27.31,87.46,1.66,6.27,9.39,5.72,354020.6613
1209.09,3.52989674,5,36.1,6.71,66.99,21.57,98.12,1.31,5.06,8.79,4.27,429661.366
550.0,1.982628969,4,12.7,4.69,93.85,25.32,89.18,1.5,3.69,2.72,4.19,152463.6497
550.0,1.0,2,8.42,3.21,66.02,32.4,93.43,1.33,1.58,2.02,2.13,202869.0385
1269.8,2.921633127,2,55.91,6.73,65.34,17.95,90.82,1.2,2.77,5.31,5.45,229785.0799
550.0,2.020616461,2,35.94,6.18,54.93,4.39,89.65,1.3,1.87,6.37,7.9,256224.6335
970.23,1.932693583,1,24.83,2.92,16.5,5.09,88.94,2.26,4.87,5.61,6.86,262097.6178
1233.61,1.0,3,28.97,7.37,60.94,40.73,94.55,1.03,2.86,2.21,6.58,187035.2859
550.0,3.49645455,4,33.7,5.31,39.97,1.25,94.73,1.98,2.99,9.72,6.06,281655.736
644.51,1.84726518,1,7.0,5.33,4.62,30.3,91.74,2.56,3.29,0.0,5.07,124342.7351
553.63,1.615838061,2,12.56,4.58,58.29,18.55,94.26,1.24,0.24,8.72,3.26,239641.2752
1532.61,2.363318598,3,41.13,5.54,75.26,27.41,92.04,1.44,4.91,6.91,5.94,429059.6586
660.69,1.997577782,3,42.55,10.0,82.2,12.11,89.22,2.26,7.05,5.76,4.89,242858.6649
1310.8,1.571917714,2,36.98,6.41,69.72,14.24,91.01,1.91,4.36,6.59,6.18,224961.5539
1423.83,2.126659257,1,35.01,6.37,64.17,28.83,97.52,1.37,3.42,4.43,7.05,196234.218
1124.01,3.602764178,3,4.15,9.14,62.0,5.34,90.65,2.12,6.29,7.2,6.03,417501.9437
1725.96,1.946801203,4,74.01,4.77,45.07,19.59,98.65,2.03,4.67,0.47,4.34,504948.6069
795.54,1.559321969,4,27.53,9.54,48.88,0.76,88.26,1.12,6.24,4.31,7.24,285727.0871
1664.02,2.690597455,2,10.45,6.93,20.57,16.33,99.9,1.91,3.88,5.56,3.06,472522.4074
1196.66,1.0,3,14.05,6.1,31.45,17.73,98.48,2.07,4.82,4.3,6.03,341377.1702
1354.92,2.777247179,2,22.32,4.64,34.37,4.67,95.18,2.34,5.09,4.09,2.82,273015.0238
550.0,2.153863396,1,54.31,3.28,51.85,16.28,86.78,2.16,1.1,3.24,4.44,202878.4811
891.35,2.492217626,2,47.95,8.68,96.4,23.18,92.97,1.58,5.61,2.73,7.59,155735.0323
550.0,1.0,3,46.9,5.38,16.45,21.91,97.24,1.09,4.94,7.03,4.62,159697.2896
1286.44,1.817333092,3,0.97,7.02,115.1,34.61,93.14,2.19,4.63,9.96,6.0,365937.7664
692.3,1.0,3,7.83,6.69,73.18,9.76,82.46,2.02,5.84,0.53,7.08,185993.6128
550.0,1.103585987,3,40.06,7.08,1.59,2.06,94.5,2.02,3.4,8.06,9.38,102367.7436
550.0,1.21683801,3,34.33,3.88,108.02,20.75,89.01,2.01,0.19,5.35,7.92,172399.9853
1350.74,3.122505106,1,11.22,7.18,65.13,38.48,99.9,0.36,5.35,10.0,6.91,296296.8546
550.0,1.882941253,2,31.75,6.64,59.81,26.48,88.72,0.73,3.94,5.08,8.21,249085.6337
692.45,1.699053577,3,6.93,6.78,13.57,6.11,99.9,1.37,2.02,5.63,5.98,212264.3216
772.84,3.030843249,2,25.83,8.26,28.95,3.95,95.98,1.29,5.02,8.31,10.0,200841.3064
550.0,2.594589674,5,14.47,7.35,16.18,4.39,98.58,0.72,4.26,5.41,4.94,286863.768
1639.62,2.437237309,2,8.8,6.85,30.37,20.95,97.57,0.97,4.34,8.96,4.94,396913.3339
550.0,1.444868191,4,34.49,4.48,1.75,16.18,96.06,1.79,3.9,1.95,1.53,319907.6503
550.0,3.238557123,2,20.6,4.93,44.4,16.91,91.98,1.29,4.48,4.76,7.01,161850.87
1472.5,1.0,3,36.89,5.78,22.44,40.14,85.91,0.43,6.6,8.06,8.42,332363.7699
1115.03,2.519953769,3,34.01,5.75,10.23,6.12,99.9,2.2,4.02,3.79,5.57,361173.5942
1313.83,2.091742758,4,44.94,4.74,58.41,15.0,99.17,0.85,5.81,5.17,6.72,272321.0159
702.7,1.0,2,49.19,6.45,67.05,16.64,88.14,2.17,4.12,3.45,1.16,113517.1348
1423.57,3.7360299,6,21.33,8.87,54.89,11.77,94.53,1.39,9.68,4.03,5.7,931377.1891
774.52,1.324895934,3,60.59,5.99,17.55,21.27,99.9,2.83,3.5,10.0,7.08,227731.0587
550.0,3.542564482,4,1.83,6.88,109.91,25.82,98.78,1.93,7.89,6.72,8.0,413974.069
1257.21,2.836704563,4,26.25,9.78,46.72,19.11,97.06,0.45,9.03,9.49,8.11,435506.5116
550.0,1.742015466,3,37.86,4.02,35.47,49.28,87.35,2.41,0.35,7.22,5.86,138710.3964
600.38,1.0,3,28.65,7.23,12.59,1.19,93.12,1.26,3.11,5.67,5.56,159395.7219
550.0,1.412519381,3,38.99,4.45,4.14,14.66,89.59,2.05,2.88,1.05,2.62,107426.5406
550.0,1.974097959,2,31.62,6.79,44.07,7.93,95.83,2.2,7.25,4.4,5.43,136573.2213
989.32,1.189819741,4,21.41,7.99,50.54,30.11,89.56,1.55,3.33,0.99,0.01,248189.6232
950.3,1.983214114,3,5.14,4.39,103.62,15.61,97.38,2.65,2.84,3.37,4.55,216027.484
550.0,1.0,2,43.77,4.04,32.67,35.18,95.9,1.85,2.25,7.32,3.08,158916.1659
1565.14,1.663859034,4,32.79,6.22,45.14,10.23,90.69,1.18,8.1,5.27,3.97,594199.6817
885.62,1.226401221,3,5.33,8.79,32.29,28.99,94.46,2.34,4.28,4.7,4.39,181675.5726
1946.29,1.0,4,48.61,7.79,68.75,19.94,99.9,0.67,7.37,9.65,7.17,284099.9844
1184.13,3.210561138,2,20.35,8.69,24.52,5.09,86.31,1.16,4.82,10.0,9.72,265015.4048
1207.93,1.0,4,3.65,7.59,54.12,16.04,94.95,1.66,4.44,5.38,4.89,565338.9769
550.0,2.457996029,2,14.14,6.58,32.92,1.83,91.02,0.89,4.18,10.0,7.32,219396.4462
670.93,2.094052743,4,24.92,9.28,0.98,18.1,96.2,0.97,6.21,7.43,7.45,292423.6433
550.0,3.863504417,4,53.63,8.22,1.57,1.58,98.25,1.99,7.9,10.0,4.45,242334.6467
1356.47,2.446400298,4,32.25,8.38,17.03,1.45,93.67,1.54,6.04,8.61,8.25,655324.1759
807.19,1.848963249,2,24.9,4.73,32.7,3.35,99.9,1.45,3.36,7.11,8.68,195413.4724
888.38,1.890474811,1,43.99,3.65,32.41,33.17,83.93,2.6,0.42,0.1,3.57,151679.9536
1082.01,2.886157968,3,21.63,6.59,36.72,7.76,95.82,0.36,7.41,10.0,7.08,278913.6611
1249.1,2.179147945,2,43.08,4.39,69.21,23.92,98.73,1.66,2.97,4.67,4.67,309291.2277
1458.01,2.12322477,3,42.61,10.0,94.43,3.71,99.9,1.83,6.59,10.0,8.55,517017.3736
592.62,1.0,3,30.37,4.46,70.66,8.48,99.9,1.46,4.14,5.13,5.0,126155.5558
550.0,1.12491236,4,52.07,7.9,13.61,14.76,86.81,1.41,3.17,5.35,4.28,137599.9971
1701.92,3.816029315,4,27.23,9.38,32.86,9.13,98.33,1.59,6.16,7.5,7.61,626404.882
1766.78,3.986095008,3,53.11,8.88,14.44,30.07,97.63,0.94,3.73,7.92,6.85,755262.7602
816.02,2.060835151,1,36.51,6.85,1.52,25.91,96.23,0.99,3.74,4.25,2.37,114167.367
1765.92,3.732545313,1,19.59,5.04,34.07,19.04,99.9,1.37,7.67,2.28,6.67,282994.8668
799.86,1.377026893,2,12.91,8.53,79.72,5.26,99.9,1.61,3.39,8.07,5.57,211001.9668
1269.88,1.86315282,4,37.55,8.86,21.65,4.05,90.08,0.94,6.57,8.5,5.32,609318.9799
2496.76,3.742168642,4,46.97,7.31,38.21,26.62,97.85,1.82,7.01,3.85,4.77,754848.4025
1179.79,3.019621118,2,19.98,9.29,57.55,0.71,92.63,0.93,6.95,3.44,5.61,288091.6363
550.0,2.115308415,3,19.77,7.45,8.88,6.23,99.39,1.26,3.4,9.86,7.84,153992.6998
902.27,2.809532205,5,83.45,8.73,10.92,20.64,84.19,1.99,4.81,7.74,4.24,702265.437
550.0,1.193013284,3,27.49,7.55,7.29,12.97,95.66,1.25,6.15,9.79,8.18,186050.0754
550.0,2.653347736,3,3.96,7.58,62.71,14.45,87.38,0.98,6.85,6.33,3.8,171563.133
652.06,1.369922378,2,14.55,7.35,76.46,26.9,97.01,0.99,6.45,4.54,4.49,258971.5503
901.11,2.018850902,4,17.68,9.67,76.07,12.77,99.9,0.91,6.81,4.8,7.02,297790.4311
1261.06,1.0,3,40.84,5.51,23.85,0.14,88.63,1.17,3.95,5.6,4.99,327347.9656
550.0,1.241808767,3,59.32,6.53,29.92,54.64,90.88,2.2,2.37,5.33,6.51,143656.816
1327.08,1.808288819,1,62.88,4.8,77.01,20.69,81.44,1.29,4.01,3.29,1.73,118517.5122
1454.39,3.498933636,3,22.2,7.65,78.07,24.44,93.67,2.11,2.88,0.26,2.22,496358.2834
550.0,1.174417485,1,5.91,3.83,15.1,45.95,99.9,1.87,1.27,6.33,0.73,263985.8704
1245.13,3.67430765,3,57.22,10.0,61.1,24.2,95.94,2.68,5.4,2.86,2.98,315298.5475
779.4,1.299746027,5,40.4,6.23,81.69,21.52,86.53,0.73,3.08,7.1,4.52,334205.9996
550.0,2.314760692,4,19.23,5.89,58.42,22.13,96.36,1.87,1.25,6.06,10.0,262492.94
550.0,2.04827679,2,27.57,5.29,45.95,17.76,99.1,2.07,3.44,2.31,5.12,183263.5271
1553.57,3.988376742,4,18.8,10.0,26.07,24.4,95.73,1.17,8.8,6.66,5.19,438060.8193
710.61,1.286837554,4,25.3,7.79,5.36,16.28,94.27,1.9,5.49,0.67,5.93,181396.4881
1228.38,2.657160333,3,27.96,4.99,44.5,1.51,97.53,1.91,3.79,0.17,7.71,235267.7873
992.53,2.595062141,3,67.92,6.29,56.51,12.5,94.64,2.05,3.53,6.53,5.39,332437.6919
1735.95,4.189773099,3,7.99,7.75,69.93,19.99,91.61,1.2,5.3,3.6,4.41,615051.4825
2166.0,1.537854434,3,53.96,10.0,3.33,26.72,96.53,1.58,7.71,8.35,7.72,580161.3982
1198.14,1.748330239,1,6.15,6.93,54.8,5.9,94.9,1.65,5.89,7.44,7.75,197633.9779
632.37,2.315761564,3,38.96,6.82,19.22,22.32,99.9,1.0,3.03,3.23,4.84,236275.3324
715.39,1.224027552,3,59.49,7.81,57.11,51.46,99.9,1.54,3.47,7.6,8.9,299562.5482
1065.38,1.04561508,1,18.38,6.05,72.06,13.93,97.28,2.27,5.92,4.86,8.08,259037.9951
550.0,1.238066639,1,39.1,3.42,37.71,37.43,85.48,1.6,2.65,5.29,6.5,253706.2029
1572.46,1.122733271,3,30.2,4.22,9.53,22.68,95.51,1.57,9.42,5.54,9.19,334719.6051
550.0,1.224303549,3,37.92,4.97,96.83,8.08,96.82,1.39,3.78,1.48,1.2,147100.1732
1507.28,2.916109062,4,1.82,6.27,32.77,27.53,98.84,1.75,6.0,6.25,6.44,551047.2345
1333.3,2.776923012,3,40.56,9.87,23.59,8.38,90.76,1.17,7.81,10.0,8.67,624004.5467
550.0,2.314482496,5,9.55,7.81,43.41,18.75,95.7,1.82,1.84,8.2,6.59,196674.5108
1056.4,2.551037108,2,44.32,5.34,97.05,27.43,93.99,1.32,5.81,9.35,4.95,220567.8738
1523.73,4.419368764,3,1.99,6.48,4.18,16.7,93.71,0.17,7.57,9.6,8.97,596493.3763
1145.69,1.856152547,4,37.55,7.69,85.09,20.07,89.15,0.68,10.0,7.96,9.81,526756.9959
550.0,2.626374098,3,35.67,8.86,61.09,3.93,98.79,1.69,3.48,7.53,8.47,118005.4383
993.92,1.992555891,2,21.52,5.29,14.32,21.83,97.64,1.46,2.58,4.52,5.44,158162.5983
590.26,2.134994742,4,2.54,7.58,23.48,16.7,97.15,1.16,4.43,3.25,8.56,456164.2115
1682.22,2.318905764,4,50.54,7.87,61.59,31.47,93.81,1.25,5.98,1.57,0.68,415416.769
550.0,1.401532394,4,28.49,10.0,22.6,32.8,84.97,1.57,3.52,8.67,8.44,175804.0395
1732.38,1.0,2,25.88,4.79,58.8,33.94,96.77,1.83,3.46,2.6,7.86,338485.1269
550.0,1.943919579,4,27.49,6.52,95.47,27.86,97.94,2.05,5.87,6.93,5.68,284396.0632
1259.57,1.797442992,2,27.75,5.95,27.51,6.05,96.27,1.92,5.94,5.7,6.21,172946.3162
615.55,1.457482659,4,41.23,6.94,43.96,11.08,96.66,2.08,4.35,8.13,3.24,248403.4061
666.6,1.0,1,68.88,6.52,7.62,36.98,89.53,1.61,1.16,1.74,2.89,168641.6817
1045.86,1.286067889,3,18.79,8.62,34.43,5.28,94.31,1.78,4.53,4.45,6.96,173399.3359
1741.57,2.015672342,2,69.17,2.9,2.75,7.36,89.24,0.53,4.92,6.53,7.05,416626.6304
1049.45,2.4941456,4,59.32,7.12,63.59,5.22,98.08,1.79,7.17,8.43,5.69,488847.3307
550.0,1.0,3,45.5,3.4,111.9,27.78,99.64,1.95,2.51,4.46,3.61,157001.7057
1487.6,2.934959211,2,17.89,6.97,39.4,14.97,99.9,1.03,7.9,10.0,6.86,365600.5205
1325.57,2.663115352,3,2.07,9.06,51.99,24.83,99.9,1.63,7.06,5.73,3.93,570597.1907
550.0,1.141155107,2,24.44,4.36,3.09,28.08,99.88,1.48,1.76,6.14,8.09,104392.3698
1760.27,3.635891375,3,30.05,7.01,90.16,22.93,88.98,1.29,1.53,9.53,4.04,392275.602
1215.8,1.0,3,44.02,7.66,75.45,20.89,98.2,1.14,5.94,7.7,4.8,225008.3958
550.0,2.563404223,4,51.98,7.59,44.52,24.35,91.26,0.57,7.28,6.26,4.75,296943.6869
1038.87,1.0,2,62.24,2.57,35.24,43.42,85.03,2.15,4.83,9.89,9.12,115898.4252
1258.21,1.714074971,2,29.21,6.51,59.26,18.27,88.44,1.68,2.58,4.89,5.3,196708.7074
627.24,3.888439517,3,12.29,6.31,52.29,25.13,99.9,0.96,5.09,10.0,8.56,423341.9493
965.56,3.063549719,4,61.25,8.14,21.58,3.76,90.51,0.92,5.48,8.49,10.0,380217.0535
1001.18,2.867989655,4,12.01,7.51,65.49,17.42,88.88,1.06,6.21,2.83,5.58,339150.2321
631.66,2.132253527,5,39.19,6.93,54.69,22.84,99.9,1.91,10.0,4.31,8.73,448028.7047
937.22,1.40045717,2,10.91,3.43,23.88,9.65,84.52,1.31,2.02,6.44,7.83,162549.3752
1041.16,1.11935841,2,67.75,5.86,82.52,20.81,94.16,1.2,5.29,7.35,8.92,142240.2358
757.46,2.958187883,2,39.19,5.98,49.05,6.4,98.07,1.63,6.05,0.29,6.28,273717.0881
723.81,2.12850184,5,39.84,10.0,58.92,14.58,95.86,1.49,4.97,10.0,7.67,305326.2732
1189.28,1.646751853,4,21.64,9.03,49.63,5.55,97.73,2.48,6.36,10.0,8.66,548095.1998
822.69,2.370750446,4,24.25,6.5,91.74,16.02,91.84,1.99,4.37,4.94,3.83,202882.9458
852.09,1.0,3,50.24,4.92,38.82,21.31,89.17,2.38,3.09,5.81,5.73,161429.4012
725.59,1.0,3,10.32,7.27,4.09,37.36,92.48,2.59,3.25,3.9,6.35,153165.0037
1667.96,2.927339375,4,6.06,10.0,21.56,0.79,94.47,1.63,8.27,6.78,7.38,290805.3052
799.83,4.195181141,6,22.93,10.0,69.22,23.66,95.93,1.78,9.62,4.82,7.55,367059.5017
1201.61,2.787567412,1,37.18,5.19,87.97,14.17,95.97,2.29,5.09,8.88,5.07,260091.1449
975.39,1.962251477,3,28.83,5.85,57.76,2.56,86.58,1.0,3.37,5.14,6.69,320519.9801
1216.33,4.233364334,4,11.06,10.0,10.06,13.57,99.9,1.36,7.31,6.96,5.67,722574.6253
1319.82,2.760656615,3,21.5,10.0,37.36,18.76,99.9,1.41,7.96,10.0,10.0,336680.312
550.0,2.393027765,4,0.75,9.44,65.57,21.56,99.9,0.76,4.01,6.39,6.29,220880.9254
972.44,1.151764321,3,72.18,7.29,38.06,35.95,94.53,1.51,4.36,3.3,7.42,239822.1002
1359.74,4.066257231,3,11.51,6.75,54.11,1.83,96.67,0.23,7.68,9.96,8.09,701063.0109
550.0,2.657590041,4,37.25,7.16,78.8,12.19,95.99,1.4,2.66,5.99,6.48,298185.2356
751.96,2.441461375,4,14.93,8.3,4.06,21.83,94.71,1.59,5.53,4.39,7.27,232685.5868
793.64,1.450101829,3,2.97,7.15,96.62,15.42,84.6,0.96,1.75,3.68,6.37,224959.1089
1052.21,1.82740415,3,36.63,8.25,60.33,13.81,92.85,2.82,4.08,6.86,5.1,299089.7759
1360.01,1.788751584,2,37.04,4.89,77.89,10.63,88.16,1.85,3.75,3.83,8.62,277678.3584
980.67,2.523725297,4,0.73,9.82,11.19,21.57,99.9,1.65,4.68,5.47,6.24,420101.7661
559.28,1.0,1,54.37,4.22,63.4,58.14,89.89,2.54,3.14,8.54,5.97,192521.6106
638.87,1.165301113,2,22.36,6.47,139.46,29.92,98.38,1.64,3.63,3.12,4.55,163561.6621
796.16,1.0,2,62.82,6.02,15.28,31.1,92.65,1.33,4.46,7.28,5.49,153088.6481
810.88,2.708799163,2,45.42,3.96,76.84,17.03,94.36,1.81,4.12,9.89,3.69,180707.6909
796.19,3.477119693,4,53.34,4.84,37.92,11.24,91.83,1.54,6.27,6.61,4.46,464796.0271
1032.01,2.388750624,4,16.69,9.03,24.28,0.04,95.91,3.08,4.18,4.32,6.08,438473.4817
973.81,1.0,3,25.84,3.26,95.66,16.67,86.14,1.42,4.92,6.08,5.24,177518.1051
1645.35,2.511600878,2,7.52,9.15,27.54,5.29,92.67,0.93,5.76,7.55,8.85,257960.063
909.24,1.269679965,2,44.97,4.53,29.12,11.26,96.61,1.87,5.59,3.91,4.57,214448.7043
722.64,2.159495199,4,40.79,4.4,81.42,46.05,94.02,1.9,4.24,10.0,7.0,336313.9307
1411.64,2.950652426,3,21.64,6.11,65.61,23.17,93.73,1.4,5.33,7.69,3.8,481902.0478
2097.51,4.41833102,3,18.33,9.18,7.47,24.52,99.9,1.0,7.55,10.0,7.68,739816.9259
906.34,3.277387326,1,33.35,5.86,80.36,19.6,99.06,1.33,8.19,3.9,6.95,192757.0135
573.09,1.0,4,25.32,8.71,64.07,25.99,99.02,1.32,7.71,4.78,6.0,290723.6744
1067.75,1.640643063,3,10.23,6.46,20.3,14.59,96.39,0.8,2.67,5.56,7.87,227419.5738
1804.67,2.444678393,4,37.4,6.2,47.95,9.73,95.39,0.66,4.2,2.88,5.98,497520.4481
1687.01,3.900964975,3,38.76,8.74,79.76,27.18,98.05,1.32,8.62,4.76,4.56,401983.7276
1246.79,3.252466349,2,11.05,9.5,55.47,20.67,88.28,0.91,5.64,10.0,9.42,262443.4691
930.22,1.0,2,30.8,5.95,35.68,43.49,98.36,0.43,3.14,6.81,6.55,150205.808
1124.19,1.980240231,3,14.72,8.56,54.96,23.52,97.86,2.15,5.53,2.87,4.43,320569.0269
550.0,1.734906141,5,33.9,9.93,13.87,23.75,94.54,0.46,5.77,6.66,7.3,238916.7137
962.42,1.0,3,22.09,6.91,18.1,11.18,99.25,1.79,6.92,0.93,3.54,165472.5762
1628.49,3.44579065,3,19.42,7.39,25.34,26.16,94.05,2.03,6.93,8.75,7.02,492276.2695
801.11,3.872842496,4,15.0,8.62,93.89,27.18,86.05,1.68,7.63,6.49,6.59,409672.2311
683.28,2.279648581,4,40.6,7.74,20.2,4.09,98.43,1.66,5.55,10.0,8.61,321849.8444
560.16,1.0,4,13.85,2.97,20.8,24.21,94.9,1.61,3.75,6.47,4.24,146353.5765
550.0,1.0,2,17.01,1.26,26.61,27.84,95.61,2.15,3.17,2.13,5.25,113076.6212
1790.88,2.79443719,2,20.81,8.63,24.52,30.63,87.88,0.8,4.01,1.82,6.9,456965.1835
1173.04,1.741201359,3,1.41,6.33,71.7,30.62,88.87,1.64,7.28,7.13,6.68,251833.8761
1134.03,3.994336686,3,12.9,9.53,26.84,9.89,88.72,1.12,6.34,6.63,5.76,621039.3751
1950.12,1.0,1,53.97,8.92,25.09,11.14,92.74,1.42,6.19,4.38,3.54,195540.0416
550.0,1.0,2,7.13,7.44,58.18,23.58,99.9,1.61,3.0,6.3,6.4,155192.2549
1251.06,1.0,1,22.31,1.54,99.48,63.31,89.58,2.07,0.15,0.66,5.32,134686.002
1027.16,2.300659761,4,49.78,5.84,1.11,28.55,92.96,1.2,5.23,5.67,5.58,400168.3896
864.12,1.834820682,3,51.99,4.42,34.27,21.52,91.31,1.63,6.06,5.04,4.29,333524.6641
1055.65,1.648894681,1,10.01,7.0,33.73,28.99,96.72,1.13,3.43,5.82,5.28,244504.4305
550.0,3.99467456,4,65.17,7.15,68.12,18.77,97.9,2.58,6.29,8.77,8.4,371056.8776
1383.97,1.0,4,25.34,10.0,39.92,8.43,94.59,1.23,8.55,6.2,6.98,488872.2089
965.01,2.81199008,4,50.46,5.66,2.55,16.81,81.02,1.63,5.44,10.0,9.53,336276.9028
1411.35,1.0,3,46.86,8.51,46.74,39.78,97.16,1.46,2.33,1.34,4.24,301953.5935
550.0,1.484717198,3,18.49,8.48,38.54,9.04,96.97,1.14,2.64,9.06,4.57,135470.4414
632.87,1.216954356,3,40.08,4.08,10.57,39.98,86.55,1.76,2.0,2.67,6.34,323252.7729
550.0,1.0,3,64.12,8.9,8.35,14.67,96.9,1.87,5.3,5.81,5.93,190240.4202
1676.03,1.6756997,5,35.43,8.0,76.0,20.49,93.3,2.01,6.73,7.21,8.94,362917.3377
1681.2,2.360848428,3,30.33,9.04,29.81,30.38,89.04,1.38,5.12,9.44,5.27,330746.0957
1915.77,1.107585888,4,43.37,8.57,77.12,7.49,96.86,0.53,7.71,6.06,5.91,508327.047
550.0,1.125123911,3,29.42,7.43,71.77,26.88,97.86,1.42,4.8,3.8,7.34,166410.2939
726.25,2.638326541,2,23.36,6.42,40.62,15.59,75.67,0.99,5.0,2.16,3.53,145468.7412
858.42,1.0,3,51.26,5.66,89.94,16.26,95.9,2.25,5.87,2.34,3.3,197516.8211
550.0,1.0,2,41.03,8.82,12.94,11.16,95.58,1.71,2.33,10.0,5.53,148202.4455
550.0,2.736382871,2,43.33,7.08,72.76,23.3,91.17,1.04,5.06,4.3,6.32,146327.6155
1614.62,3.411054319,3,44.33,6.48,51.83,18.55,92.28,1.56,5.21,0.72,3.23,705372.4253
647.66,2.903394687,2,4.44,8.68,19.34,19.02,98.24,0.74,4.44,5.52,4.14,148845.0637
1684.91,1.683653064,5,18.72,10.0,44.6,9.12,99.9,1.09,8.61,8.56,7.27,577973.6383
1841.53,1.0,3,6.79,8.77,51.95,0.59,86.39,1.99,7.17,10.0,7.49,259129.7683
550.0,1.276473826,1,45.47,2.71,78.23,14.98,91.98,1.31,1.26,4.67,8.15,300628.8077
1199.42,2.913503183,4,63.52,7.38,111.68,0.39,91.47,1.54,9.77,6.47,7.06,394821.0768
984.45,2.371191137,2,26.24,9.45,55.07,7.91,96.3,0.41,4.07,5.48,7.04,242020.756
665.49,1.0,2,49.37,6.81,79.69,18.46,99.9,2.07,2.79,3.51,4.78,126313.9809
1535.89,2.870609621,1,32.61,6.6,6.54,0.29,94.7,1.53,6.27,3.27,5.87,396881.8974
757.98,1.0,3,17.33,4.49,41.07,0.54,98.61,1.24,4.13,7.93,7.65,160359.5372
1295.0,1.0,2,42.76,5.88,1.49,40.38,93.77,0.73,6.16,4.4,5.71,312374.5689
550.0,2.572631555,4,51.63,9.86,20.72,3.18,95.76,1.54,4.96,10.0,4.43,272823.1207
1435.02,1.117874516,2,49.85,4.33,43.35,0.23,95.63,2.37,5.22,2.33,6.57,252873.0692
1508.28,1.0,2,32.39,4.65,78.59,26.43,88.92,1.49,2.68,3.63,8.81,234312.0381
1722.21,1.039936909,3,47.86,10.0,24.29,8.57,99.9,1.28,6.82,8.56,10.0,247083.9187
690.82,1.723999447,5,50.05,9.52,25.08,1.17,96.46,2.26,6.3,3.7,6.93,282190.943
550.0,2.35447971,3,66.59,4.53,70.71,24.27,91.93,1.43,2.7,10.0,5.94,112111.933
1714.11,1.895955694,5,20.35,9.25,4.5,18.4,97.37,1.24,7.45,8.05,8.63,562999.5872
798.52,2.007352347,2,39.07,6.45,77.18,2.67,88.7,1.8,4.2,4.37,4.36,257115.8606
706.79,1.155115128,2,52.78,7.61,49.29,19.56,93.92,1.4,1.74,6.08,2.67,102085.3713
1432.2,2.695580743,4,33.01,6.95,35.44,5.12,93.41,1.75,7.66,5.44,8.98,727626.7059
995.76,1.666930259,2,48.1,6.58,33.69,1.58,99.9,1.61,9.01,6.08,6.37,355873.0695
1628.4,2.88028503,3,28.95,9.3,8.32,13.45,99.9,0.47,8.19,4.18,4.25,646044.7923
1637.04,2.255785388,4,8.96,10.0,18.7,3.38,99.6,1.33,6.44,3.52,3.83,333345.3744
666.65,2.356744894,4,4.65,7.96,12.1,4.85,94.21,1.41,3.02,10.0,8.35,332048.7969
671.5,1.889336923,3,52.18,10.0,55.23,15.78,99.9,0.51,4.44,8.14,6.65,161529.1313
1302.08,3.287337664,3,32.03,8.26,19.48,18.01,89.41,1.79,7.86,10.0,7.66,386734.8426
641.56,1.938466263,4,39.7,9.21,4.72,29.81,98.2,2.37,4.46,4.97,5.69,303706.2523
816.9,1.0,3,19.75,4.09,65.77,27.21,91.61,1.21,3.99,1.24,5.85,190134.3678
1218.48,2.123559782,2,35.24,7.8,22.73,3.05,99.9,0.69,5.71,8.36,6.75,351533.8074
1475.33,1.950973549,2,42.45,5.72,88.55,35.53,93.76,1.17,6.3,2.63,4.91,234473.6827
1348.39,3.596131658,4,45.88,4.04,53.64,17.06,95.14,1.61,3.26,7.9,4.57,415681.7376
1253.92,1.0,2,29.29,5.94,1.66,4.34,97.7,1.96,4.75,7.2,6.04,124117.4428
924.31,1.0,3,47.7,7.23,87.08,0.22,91.73,1.27,2.23,2.28,5.88,243314.3963
746.8,1.0,2,8.25,7.24,109.22,31.74,93.23,1.6,3.85,6.4,8.87,120767.8679
696.5,3.160257716,2,32.57,5.11,32.07,9.61,88.69,1.82,5.27,8.12,5.85,304631.685
1216.64,1.0,5,0.11,10.0,51.22,49.81,91.66,1.15,6.64,5.58,5.98,381476.7155
1190.85,1.999828764,2,30.75,7.22,111.7,22.38,90.98,0.13,5.55,6.87,7.01,340659.8218
